obs,elapsed,date,treatment,crop,row,unique_id,KEEP,time,averaging,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
25,3529.5,10/15/24,p,radish,south,prs,n,8:08:25,15,0.004664676,4.664675815,14.12249673,475.5358333,450.0080453,45.3880064,47.96275017,1.383272925,3.109667162,0.977886731,0.637782551,284.7604166,10.56485706,10.68620667,1.290288534,65.53441026,0.81418751,1.242381684,0.476101024,-205.7122035,-95.03539374,-5.560263656,-21.54744423,133,22,1,0,56447.69512,1600.001667,1361.137466,0.85071003,0.177975075,9,33,0: Broadleaf,2,1728914898,475.5358333,500.0384667,8.072417333,1.134277,470.1086667,8.203297667,600.2067333,100.7604,0.100033237,10.11933333,10.68620667,999.9,0,0,9998.473,401.2353333,273.5542,-24.50266667,479.4058333,500.6065333,6.938138667,500.0384667,1.134277,0.813379567,0.1142903,3.942969,-21.11278,1600.001667,0.642999,0.357001,11,26723.05,1728914810,8:06:49,1728914791,1728914810,22,-0.535,0.002,5.427,-0.119,600,1,0.11,0.02,0,0,0,0,0,0,0,3.25134,2.78118,0.110731,0.11724,0.0569832,0.0104405,23172.4,22631,24989.1,22787.4,34874,28787.8,40889.2,31548.7,2.19243,2.15062,0.0890158,0,9.18862,999.9,38.6,16.2,7.08017,66.455,13.8021,1,-1.17243,-0.449205,20.3721,5.23826,11.9261,4.98165,3.283,9999,9999,9999,999.9,4.97139,1.86023,1.86572,1.85669,1.86157,1.86212,1.86297,1.85877,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,5.427,-0.1309,5.274179247,0.000678439,-9.11E-07,3.42E-10,-0.107411899,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1.9,1.6,1.19873,2.31934,1.50024,2.32422,1.4502,2.49146,19.2736,15.8219,19,442.187,425.893,10.0002,11.062,30.0003,11.0566,11.036,24.0328,74.2686,36.0363,10,500,1.06156,103.363,103.495
78,11068.5,10/16/24,p,radicchio,eleven,pd11.2,y,9:56:55,15,0.001255115,1.255115306,14.27578777,577.5032333,462.6313852,46.90807933,58.55540361,0.219732494,3.12122107,0.206078678,0.129958144,284.7595741,14.80788175,14.22011333,1.627335487,65.44807306,1.017853503,1.555207748,0.609481983,-55.35058498,-117.4707347,-7.101943744,104.8363107,9,1,1,0,56074.00046,1599.997,1361.133533,0.850710053,0.177975068,9,33,0: Broadleaf,2,1729007807,577.5032333,599.9996667,10.03859,8.175189,574.2966,10.24324,600.1199667,101.2967,0.097370603,13.52201,14.22011333,999.9,0,0,9998.434,400.1868667,1018.4701,-22.49647667,583.3592667,604.9452,1.863402333,599.9996667,8.175189,1.016876333,0.8281195,7.160442667,4.198560667,1599.997,0.6429992,0.357000833,15.61527667,26722.97,1729007788,9:56:28,1729007777,1729007788,79,-0.468,0.006,3.206,-0.216,600,8,0.14,0.05,0,0,0,0,0,0,0,3.24583,2.77959,0.126869,0.132512,0.0670063,0.0574583,22537.7,21986.2,24773.1,22543,34214.4,27089,40554.9,31198.4,2.33973,2.06887,0.0739805,0,13.0004,999.9,68.7,18.5,14.4958,64.0137,14.7196,1,-0.809035,1.11414,20.3718,5.23406,11.9316,4.9802,3.282,9999,9999,9999,999.9,4.97141,1.86046,1.86587,1.85685,1.8617,1.86224,1.8631,1.85897,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.207,-0.2048,3.052715004,0.000678439,-9.11E-07,3.42E-10,-0.193594876,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.6,0.5,1.38916,2.34497,1.50024,2.30469,1.4502,2.43164,21.8814,14.8763,19,592.423,432.891,12.0018,16.1933,30.0006,16.0404,16.0128,27.8264,44.6821,37.772,12,600,8.0766,102.499,102.362
156,21799.5,10/16/24,c,radicchio,west,cdw.3,y,12:55:46,15,0.001127454,1.127454464,13.02106961,403.1788,284.2716256,28.84969369,40.91715048,0.188664619,3.330869712,0.179113135,0.112765308,284.7608679,14.591742,14.28392,1.634072307,65.24446441,1.003552647,1.53814221,0.630519659,-49.72074185,-167.2263501,-9.468473979,58.34530196,177,29,1,0,56157.52367,1600.004,1361.139465,0.850710039,0.177975098,7.5,33,0: Broadleaf,2,1729018538,403.1788,420.0221333,9.888546667,8.493265,400.5559667,10.09491667,600.0431333,101.3884333,0.097930727,13.35268,14.28392,999.9,0,0,9998.351333,403.2542,534.6069667,-16.84333667,407.2055,423.6200667,1.395281667,420.0221333,8.493265,1.002585,0.861118333,6.953980667,4.756789667,1600.004,0.6429987,0.3570013,14,26723.07,1729018519,12:55:19,1729018516,1729018519,155,-1.092,-0.005,2.625,-0.216,420,8,0.08,0.07,0,0,0,0,0,0,0,3.24414,2.78097,0.0973342,0.102202,0.0661533,0.059086,23248.2,22679.3,24722.6,22472.3,34178.9,26949.7,40475.8,31092.3,1.96878,2.06745,0.0647269,0,13.2013,999.9,55.8,17.6,11.1162,64.1717,14.9399,1,-0.714942,1.04355,20.3729,5.23376,11.9321,4.98,3.282,9999,9999,9999,999.9,4.97143,1.8605,1.866,1.85699,1.86174,1.86234,1.8632,1.85904,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.623,-0.2064,2.475286753,0.000678439,-9.11E-07,3.42E-10,-0.194182105,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.5,0.5,1.04492,2.34619,1.50024,2.30103,1.4502,2.40112,21.8412,13.5541,19,389.064,445.944,12.0004,17.338,30.0003,17.3873,17.3692,20.9516,31.2951,66.9288,12,420,8.42011,102.296,102.026
157,21890,10/16/24,c,radicchio,west,cdw.3,y,12:57:16,15,0.001103894,1.103893977,16.62258928,778.1723871,621.47525,63.07022138,78.97258133,0.185596957,3.331288607,0.176346832,0.111011094,284.7607475,14.58225253,14.26987097,1.632586884,65.43894927,1.005571303,1.536655637,0.627015581,-48.68172437,-167.3873501,-9.474967109,59.21670592,174,29,1,0,56169.83821,1600.003548,1361.138985,0.850709979,0.177975073,7.5,33,0: Broadleaf,2,1729018629,778.1723871,800.023871,9.90860129,8.542439355,775.2413226,10.1166129,600.0144839,101.3870645,0.097622729,13.33785161,14.26987097,999.9,0,0,10000.23806,403.1724194,529.594,-21.85149032,785.9600968,806.9169032,1.36616129,800.023871,8.542439355,1.004603548,0.866092452,6.983316129,4.839240323,1600.003548,0.642998839,0.357001097,14.01076129,26723.06129,1729018609,12:56:49,1729018609,1729018605,156,0.318,-0.002,2.928,-0.217,801,8,0.09,0.08,0,0,0,0,0,0,0,3.24442,2.78073,0.155239,0.160589,0.0662275,0.0592563,21757,21204.9,24721.6,22471.8,34176.6,26945.1,40474.5,31091.2,1.97517,2.06807,0.0649318,0,13.1784,999.9,56.1,17.7,11.2464,64.3517,14.0785,1,-0.71327,1.03625,20.3735,5.23391,11.9321,4.98005,3.282,9999,9999,9999,999.9,4.97142,1.86056,1.86602,1.85709,1.86186,1.8624,1.86325,1.85913,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.931,-0.2081,2.793435461,0.000678439,-9.11E-07,3.42E-10,-0.195984159,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.5,0.5,1.76636,2.35352,1.50024,2.30103,1.4502,2.49634,22.425,13.5454,19,392.276,446.392,12,17.3539,30.0001,17.395,17.3762,35.3497,31.5499,67.1206,12,800,8.45597,102.292,102.022
158,21980.5,10/16/24,c,radicchio,west,cdw.3,y,12:58:47,15,0.001088359,1.08835915,15.65093608,579.6837,430.5261818,43.69250936,58.82995404,0.181413358,3.33174982,0.172566494,0.108614516,284.7599413,14.62852441,14.32367333,1.638281916,65.3204112,1.006558616,1.540955724,0.6317233,-47.9966385,-169.3762963,-9.591071916,57.79593464,172,29,1,0,56171.82129,1599.999333,1361.135457,0.850710015,0.177975038,7.5,33,0: Broadleaf,2,1729018719,579.6837,600.0318333,9.918172333,8.571492333,576.9913333,10.12393333,600.1228667,101.3870667,0.09923361,13.38071,14.32367333,999.9,0,0,10002.16667,403.1396,523.3687667,-20.34818667,585.4906667,605.2195,1.346680333,600.0318333,8.571492333,1.005574667,0.869038233,6.997390667,4.887954,1599.999333,0.6429995,0.3570005,14.39583,26723.01667,1729018695,12:58:15,1729018693,1729018695,157,-0.255,0.002,2.692,-0.215,600,9,0.09,0.06,0,0,0,0,0,0,0,3.24461,2.78134,0.126962,0.132196,0.0662538,0.0595358,22482.3,21918.9,24719.4,22469.5,34172.4,26933.8,40471.6,31088.2,1.9797,2.06553,0.0657886,0,13.232,999.9,56.4,17.8,11.3791,63.9517,14.0545,1,-0.70877,1.09476,20.3725,5.23122,11.9321,4.97935,3.28142,9999,9999,9999,999.9,4.97147,1.86065,1.86614,1.85715,1.86188,1.86246,1.86325,1.85913,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.692,-0.2058,2.538638824,0.000678439,-9.11E-07,3.42E-10,-0.193781337,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.6,0.5,1.39282,2.34619,1.50024,2.30103,1.4502,2.34253,22.9495,13.5279,19,394.764,445.18,12.0006,17.3961,30.0004,17.4251,17.4078,27.9107,31.6838,67.3755,12,600,8.50284,102.284,102.012
159,22071,10/16/24,c,radicchio,west,cdw.3,y,13:00:17,15,0.001037364,1.037363912,14.44425253,481.3497,337.5140331,34.25394323,48.85167336,0.172294829,3.332861771,0.164297344,0.103374794,284.7607699,14.65962609,14.33767667,1.639767043,65.286667,1.007328526,1.542931463,0.632438517,-45.74774852,-168.4170266,-9.535248542,61.06074622,171,28,1,0,56193.08692,1600.003,1361.138647,0.850710059,0.177975148,7.5,33,0: Broadleaf,2,1729018810,481.3497,500.0267333,9.9255,8.641834,478.7900333,10.13178667,600.0787333,101.3903667,0.098578603,13.40036667,14.33767667,999.9,0,0,10006.49167,403.3397,517.6995333,-18.67714667,486.1751,504.3856,1.283666333,500.0267333,8.641834,1.006350333,0.876199367,7.008649667,5.005626,1600.003,0.642998033,0.357001967,14.16666,26723.05,1729018785,12:59:44,1729018784,1729018785,158,-0.132,-0.001,2.56,-0.215,500,9,0.17,0.06,0,0,0,0,0,0,0,3.24442,2.7807,0.11111,0.116176,0.066295,0.0598933,22886.2,22319.3,24715.3,22465.6,34164.7,26918.5,40464.7,31082.9,1.98277,2.0635,0.0641048,0,13.2574,999.9,56.5,17.9,11.47,64.2817,14.1426,1,-0.702129,1.11208,20.3726,5.23107,11.9321,4.9794,3.28133,9999,9999,9999,999.9,4.97144,1.86066,1.86615,1.85715,1.86188,1.86248,1.86325,1.85913,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.559,-0.2063,2.406181703,0.000678439,-9.11E-07,3.42E-10,-0.194365811,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.6,0.6,1.19995,2.34741,1.50024,2.30103,1.4502,2.48657,23.3943,13.5191,19,396.729,444.468,11.9996,17.4618,30.0003,17.4772,17.4575,24.0523,31.5387,67.2678,12,500,8.58613,102.267,101.995
160,22161.5,10/16/24,c,radicchio,west,cdw.3,y,13:01:48,15,0.000992972,0.992972053,12.29337992,384.1639667,257.7006641,26.15302323,38.98728463,0.165980933,3.32970604,0.158539131,0.099728985,284.7604505,14.61867154,14.29052667,1.634771248,65.51568488,1.007411892,1.537665208,0.627359356,-43.79006752,-169.2077726,-9.584105131,62.17850524,171,28,1,0,56132.21023,1600.002667,1361.138176,0.850709942,0.177974985,7.5,33,0: Broadleaf,2,1729018900,384.1639667,400.0049,9.926604333,8.697913667,381.6294667,10.13202667,600.0993,101.3870667,0.0989862,13.34792333,14.29052667,999.9,0,0,9993.620333,403.4965,511.6035,-15.84107333,388.0155,403.5145667,1.228691,400.0049,8.697913667,1.006429,0.8818553,7.009774333,5.097937333,1600.002667,0.643,0.356999933,14,26723.06667,1729018876,13:01:16,1729018875,1729018876,159,-0.017,0.001,2.536,-0.214,400,9,0.08,0.06,0,0,0,0,0,0,0,3.24397,2.7807,0.0937837,0.0984829,0.0662712,0.0600998,23331.2,22766,24714.2,22465.6,34163.6,26912.1,40463,31082.9,1.98053,2.06212,0.0668466,0,13.1681,999.9,56.4,18,11.5227,64.0617,15.1122,1,-0.700419,1.06484,20.3739,5.23271,11.9321,4.97905,3.28148,9999,9999,9999,999.9,4.97147,1.86066,1.86615,1.85716,1.86188,1.86249,1.86325,1.85924,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.535,-0.2055,2.389087276,0.000678439,-9.11E-07,3.42E-10,-0.193500933,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.6,0.5,1.0022,2.34741,1.50024,2.30103,1.4502,2.4292,23.698,13.5104,19,395.846,443.887,12.0001,17.4888,30.0001,17.5055,17.4816,20.093,31.4355,67.384,12,400,8.61562,102.262,101.995
161,22252,10/16/24,c,radicchio,west,cdw.3,y,13:03:18,15,0.000927998,0.927997565,6.05362489,192.1980323,125.326806,12.71845932,19.50470879,0.153895337,3.331456618,0.147479481,0.092729809,284.7608322,14.62898207,14.29688065,1.635443706,65.38866302,1.005185665,1.537247618,0.63025804,-40.92469264,-171.1860474,-9.691173167,62.95891901,167,28,1,0,56172.43174,1600.003871,1361.13935,0.850710036,0.17797509,7.5,33,0: Broadleaf,2,1729018991,192.1980323,199.9878065,9.905029032,8.756552258,190.3204839,10.11101935,600.015871,101.3856129,0.096741342,13.34375806,14.29688065,999.9,0,0,10001.08387,403.3956452,504.4489032,-7.789870968,194.120871,201.7545806,1.148475484,199.9878065,8.756552258,1.004228065,0.887788548,6.977850323,5.194272258,1600.003871,0.642998806,0.357001194,14,26723.0871,1729018974,13:02:54,1729018972,1729018974,160,-0.61,0,1.88,-0.214,200,9,0.45,0.09,0,0,0,0,0,0,0,3.2443,2.78072,0.0528932,0.0559603,0.0662614,0.0603846,24384.9,23839.9,24714.1,22464.6,34162.7,26901.6,40462.7,31081.3,1.99072,2.05955,0.0687838,0,13.1485,999.9,56.2,18.2,11.6263,64.0616,14.7917,1,-0.699068,1.07395,20.3741,5.23451,11.9321,4.9802,3.282,9999,9999,9999,999.9,4.97148,1.86066,1.86615,1.85718,1.86188,1.86249,1.86325,1.85925,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.878,-0.206,1.779142346,0.000678439,-9.11E-07,3.42E-10,-0.193924458,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.5,0.4,0.585938,2.35596,1.50024,2.30103,1.4502,2.45972,24.0226,13.5016,19,401.134,442.589,12.0006,17.5069,30.0003,17.5274,17.5059,11.77,31.3481,67.2632,12,200,8.64669,102.262,101.99
162,22342.5,10/16/24,c,radicchio,west,cdw.3,y,13:04:49,15,0.000914168,0.914167569,0.083559343,49.81638667,48.40903753,4.91278797,5.055612705,0.151395639,3.33017338,0.145179894,0.091275568,284.7604925,14.64358572,14.31775,1.637654071,65.45682723,1.006950834,1.538343479,0.630703238,-40.31478978,-172.9048345,-9.793877953,61.74699025,168,28,1,0,56141.41175,1600.001667,1361.137413,0.850709997,0.177975122,7.5,33,0: Broadleaf,2,1729019081,49.81638667,49.97775,9.922170667,8.79088,48.20812,10.12973,600.0427667,101.3870333,0.0979005,13.35468667,14.31775,999.9,0,0,9995.577667,403.4443333,498.1630667,-0.1613633,50.31562,50.42099,1.13129,49.97775,8.79088,1.005979,0.891281633,7.003271667,5.250674,1600.001667,0.642998167,0.357001767,14,26723.03667,1729019059,13:04:19,1729019059,1729019058,161,-0.201,-0.002,1.608,-0.216,50,9,0.24,0.07,0,0,0,0,0,0,0,3.24385,2.78045,0.0144202,0.015164,0.0663235,0.0605126,25375.3,24871.3,24711.9,22463.5,34156.6,26895.5,40459.5,31079.6,1.98625,2.05767,0.0694692,0,13.1622,999.9,56,18.3,11.6582,63.9616,14.4431,1,-0.696143,1.08902,20.3744,5.23466,11.9321,4.9798,3.282,9999,9999,9999,999.9,4.97149,1.86066,1.86615,1.85728,1.86189,1.86249,1.86326,1.85927,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.608,-0.2075,1.577640682,0.000678439,-9.11E-07,3.42E-10,-0.19562517,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.5,0.5,0.256348,2.39868,1.50024,2.2998,1.4502,2.51343,24.3071,13.4929,19,399.13,441.768,12.0003,17.5349,30.0003,17.5561,17.5357,5.1855,31.183,67.3314,12,50,8.67515,102.253,101.984
163,22433,10/16/24,c,radicchio,west,cdw.3,y,13:06:19,15,0.000928515,0.928514554,-1.944717509,4.050411935,24.96310555,2.533457794,0.411068553,0.153235319,3.333262514,0.146876506,0.092348112,284.7598771,14.66811747,14.34955484,1.641027713,65.38945825,1.007819446,1.541256761,0.633208266,-40.94749182,-173.5657065,-9.825325307,60.42135346,167,28,1,0,56205.35994,1599.999355,1361.135247,0.850709872,0.177974995,7.5,33,0: Broadleaf,2,1729019172,4.050411935,1.624585484,9.93042129,8.78147871,2.381115161,10.13727419,600.0913548,101.3893548,0.098730803,13.38370645,14.34955484,999.9,0,0,10008.26774,403.3997742,490.8295806,2.425825806,4.091037419,1.63897871,1.148941613,1.624585484,8.78147871,1.006839355,0.890348645,7.015724194,5.235653871,1599.999355,0.642999581,0.357000258,14.10751935,26723.01613,1729019145,13:05:45,1729019145,1729019141,162,0.09,0.001,1.668,-0.215,2,9,0.5,0.07,0,0,0,0,0,0,0,3.24407,2.78123,0.00071789,0.000492572,0.0663306,0.0605716,25726.3,25240.5,24709.2,22461.4,34152.3,26891,40455.2,31076.7,1.98808,2.05518,0.0688583,0,13.2008,999.9,55.9,18.4,11.7111,64.1416,15.1923,1,-0.691669,1.12981,20.3732,5.23167,11.9321,4.9794,3.28135,9999,9999,9999,999.9,4.97155,1.8608,1.86623,1.8573,1.86202,1.86253,1.86337,1.85928,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.669,-0.2068,1.667686725,0.000678439,-9.11E-07,3.42E-10,-0.194976776,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.6,0.7,0.0317383,4.99878,1.50024,2.29858,1.4502,2.44019,24.5717,13.4578,19,400.412,440.717,12.0004,17.5837,30.0003,17.5996,17.5797,0,31.4805,67.2453,12,0,8.69168,102.242,101.975
164,22523.5,10/16/24,c,radicchio,west,cdw.3,n,13:07:50,15,0.000954684,0.954683917,12.00898183,784.1572333,649.9054721,65.95782813,79.58281665,0.157035924,3.32874171,0.15035617,0.09455012,284.7600011,14.67503729,14.33759,1.639757848,65.07731909,1.00375183,1.542398863,0.636006018,-42.10156075,-169.1438127,-9.587980229,63.92664743,165,27,1,0,56101.26975,1599.999333,1361.135314,0.850709926,0.177975075,7.5,33,0: Broadleaf,2,1729019262,784.1572333,800.0993,9.890316667,8.709130333,781.2962333,10.09747667,600.1858667,101.388,0.10034094,13.39507,14.33759,999.9,0,0,9989.496667,403.4562667,483.5966333,-16.99852,790.9234667,807.1287,1.181187667,800.0993,8.709130333,1.002759333,0.8830014,6.956537,5.116636667,1599.999333,0.6429986,0.357001267,14.28055667,26723.01667,1729019298,13:08:18,1729019298,1729019141,163,1.058,0.001,2.861,-0.215,800,9,0.13,0.07,0,0,0,0,0,0,0,3.24397,2.78026,0.155844,0.160499,0.0661037,0.0602573,21728.6,21194.3,24708.1,22459.1,34163.2,26900.8,40453.1,31073.4,1.99203,2.05667,0.0659525,0,13.222,999.9,55.8,18.6,11.8362,64.2216,14.379,1,-0.6869,1.14742,20.3737,5.23406,11.9321,4.98005,3.282,9999,9999,9999,999.9,4.97149,1.86069,1.86619,1.8573,1.86192,1.86249,1.86334,1.85928,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.861,-0.2072,1.667686725,0.000678439,-9.11E-07,3.42E-10,-0.194976776,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,2.1,2.2,1.76514,2.36938,1.50024,2.2998,1.4502,2.34619,24.8367,13.4491,19,402.822,442.114,11.9993,17.6418,30.0003,17.649,17.6293,35.3489,32.0334,67.2453,12,800,8.67225,102.237,101.964
165,22642.5,10/16/24,c,radicchio,west,cdw.3,n,13:09:49,15,0.000652629,0.652628632,10.03938814,986.8606452,814.8861818,82.70020054,100.1533405,0.101302153,3.327364879,0.09847747,0.061795942,284.7592924,14.74936916,14.34018065,1.640032728,63.27182568,0.976129521,1.542755422,0.663903206,-28.78092268,-168.9024522,-9.578567675,77.49734982,160,27,1,0,56069.65791,1599.995806,1361.132448,0.85071001,0.177975024,7.5,33,0: Broadleaf,2,1729019381,986.8606452,1000.205452,9.618289355,8.810924516,983.6852258,9.829861613,600.4269355,101.3922258,0.094585965,13.39861613,14.34018065,999.9,0,0,9983.325161,403.4460645,474.4516452,-13.34531929,996.4415484,1009.097419,0.807364434,1000.205452,8.810924516,0.975220774,0.89336,6.536520645,5.283750968,1599.995806,0.642999677,0.357000323,14.58063871,26722.95161,1729019374,13:09:33,1729019374,1729019356,164,0.374,-0.003,3.21,-0.218,1001,9,0.16,0.07,0,0,0,0,0,0,0,3.24362,2.77689,0.180496,0.185316,0.0664472,0.0611029,21094,20568.1,24706.7,22458.2,34149.3,26876,40451,31072.3,2.0046,2.05352,0.0671297,0,13.2168,999.9,55.5,18.8,11.9217,64.2916,14.4952,1,-0.682955,1.15902,20.3736,5.23451,11.9321,4.98035,3.282,9999,9999,9999,999.9,4.9715,1.86073,1.86624,1.8573,1.862,1.8625,1.86337,1.85928,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.212,-0.2093,3.100652462,0.000678439,-9.11E-07,3.42E-10,-0.197607876,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.3,0.6,2.12036,2.38159,1.50024,2.29858,1.4502,2.40601,25.0204,13.4316,19,409.708,440.777,11.9997,17.6948,30.0003,17.7057,17.6837,42.4546,31.2717,67.2622,12,1000,8.74301,102.232,101.961
166,22733.4,10/16/24,c,radicchio,west,cdw.3,y,13:11:20,15,0.000952578,0.952577501,16.54519136,1177.919,993.6566721,100.8494394,119.5508208,0.158501557,3.333199005,0.151708007,0.09540468,284.7608826,14.68601896,14.35045667,1.641123462,65.57165197,1.01217548,1.543617478,0.628947981,-42.0086678,-169.5050764,-9.596863383,63.65027496,166,28,1,0,56199.45771,1600.004667,1361.139991,0.850710013,0.177975033,7.5,33,0: Broadleaf,2,1729019472,1177.919,1200.001333,9.972836,8.794081333,1174.682667,10.18140333,600.047,101.3953333,0.097910957,13.40718667,14.35045667,999.9,0,0,10007.412,403.4759333,468.1638667,-22.08224,1189.785,1210.647333,1.178756,1200.001333,8.794081333,1.011198333,0.891678433,7.078739667,5.257071,1600.004667,0.642999567,0.357000433,14.83749667,26723.09,1729019450,13:10:50,1729019450,1729019446,165,0.042,0.001,3.235,-0.217,1200,9,0.12,0.05,0,0,0,0,0,0,0,3.24394,2.78002,0.202231,0.20755,0.0664903,0.0605761,20534.3,20007,24704.6,22456.7,34145.3,26889.9,40447.5,31070.2,1.98965,2.0534,0.0662953,0,13.2363,999.9,55.3,18.9,11.9523,64.2516,14.4992,1,-0.679413,1.18279,20.3735,5.23421,11.9321,4.97995,3.282,9999,9999,9999,999.9,4.97147,1.86076,1.86626,1.8573,1.86197,1.86254,1.86332,1.85928,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.24,-0.2087,3.141770133,0.000678439,-9.11E-07,3.42E-10,-0.197034663,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.5,0.6,2.4646,2.37793,1.50024,2.2998,1.4502,2.35596,25.2044,13.4141,19,402.46,441.13,11.9991,17.7392,30.0003,17.7478,17.7263,49.3395,32.1991,67.2767,12,1200,8.69837,102.223,101.954
167,22823.9,10/16/24,c,radicchio,west,cdw.3,y,13:12:50,15,0.00097897,0.978969882,16.95822545,1377.12,1191.170728,120.8965651,139.7692823,0.162914648,3.331778747,0.155743411,0.097958787,284.7604379,14.67273414,14.33912,1.639920183,65.48161396,1.01028045,1.542845981,0.629639734,-43.17257182,-168.774234,-9.558608387,63.25502366,166,28,1,0,56168.96335,1600.001,1361.136913,0.850710039,0.177975162,7.5,33,0: Broadleaf,2,1729019563,1377.12,1399.998667,9.9541,8.742797,1373.706,10.16017333,600.1131333,101.3949667,0.098935307,13.39951667,14.33912,999.9,0,0,10001.50833,403.5193,460.7001,-22.87898,1390.965667,1412.346,1.211302333,1399.998667,8.742797,1.009296333,0.886476167,7.051268667,5.173036667,1600.001,0.642997733,0.357002233,14.64862,26723.00333,1729019536,13:12:15,1729019536,1729019536,166,0.173,0.003,3.417,-0.214,1400,9,0.2,0.07,0,0,0,0,0,0,0,3.24398,2.78141,0.222345,0.227763,0.0663824,0.0603348,20017.5,19497.3,24703.5,22455.4,34148.4,26895.6,40445.8,31068.1,1.98883,2.05315,0.0671819,0,13.2181,999.9,55.1,19,11.9828,64.2816,14.7596,1,-0.676608,1.18095,20.373,5.23077,11.9321,4.9791,3.28128,9999,9999,9999,999.9,4.97149,1.86077,1.86626,1.85731,1.86198,1.86251,1.86335,1.85928,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.42,-0.2062,3.314665604,0.000678439,-9.11E-07,3.42E-10,-0.19437891,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.6,0.6,2.79785,2.34497,1.50024,2.2998,1.4502,2.48413,25.3681,13.4141,19,402.359,441.355,12.0003,17.7732,30.0002,17.7849,17.7636,56.0129,32.4113,67.2767,12,1400,8.67057,102.219,101.947
