Obs#,Time,Timepoint,Date,configName,configAuthor,Treatment,Veg,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
11,13:06:55,15,10/16/24,Albany,M Sturchio,Control,Radish,0.286013,2.920145,0.260499,3.22635,0.795865,0.73397,2.033854,1.237988,7.240421,7.850995,20.063417,0.29853,1.8,PSF-00495_20241016130655_416,0,0,0,115.208389,150.564911,0.234826,0.5,0.8,173.992722,1,42.02,38.75,16.58,17.71,17.71,101.37,156.5,150.5,3.8,1852,3.846,13:02:11,10/16/24,-0.24,1,0.001,-0.004,0.074,-0.97,-1.557,-1.697,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.486929,2.433583,1.657911,0.9197,0.382262,0.012346,0.220581,1.664738,115.208389,0.000287,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016130655_416,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
27,9:26:02,11,10/17/24,Albany,M Sturchio,AV,Radicchio,0.132888,2.920411,0.127105,1.24187,0.752438,0.728442,1.737583,0.985145,7.136415,7.371499,17.022779,0.29853,1.8,PSF-00495_20241017092602_682,0,0,0,101.076721,132.446762,0.23685,0.5,0.8,106.730896,1,50,48.41,13.02,15.24,15.24,102.07,156.5,158.7,-1.4,1127,3.724,9:21:06,10/17/24,-0.17,1,0.005,0.004,-0.008,0.867,1.072,1.935,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.50193,2.445094,1.658187,0.94034,0.44126,0.023927,0.220093,1.054688,101.076721,0.000291,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017092602_682,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
53,9:46:34,11,10/17/24,Albany,M Sturchio,Control,Spinach,0.151032,2.920705,0.143606,1.796725,0.838856,0.804176,2.097612,1.258756,7.878187,8.217934,20.549459,0.29853,1.8,PSF-00495_20241017094634_161,0,0,0,134.851456,176.809433,0.237306,0.5,0.8,163.67691,1,51.71,49.58,14.17,18.2,18.2,102.08,156.6,158.4,-1.2,1724,3.7,9:43:17,10/17/24,-0.43,1,-0.001,0,-0.007,-0.661,-1.47,-2.79,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.503351,2.447499,1.658493,0.939522,0.421271,0.043624,0.364448,1.557118,134.851456,0.000278,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017094634_161,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
63,13:40:40,15,10/16/24,Albany,M Sturchio,Control,Radicchio,0.181637,2.920221,0.171001,2.886855,0.721343,0.66593,2.406104,1.684761,6.57,7.116697,23.738379,0.29853,1.8,PSF-00495_20241016134040_a24,0,0,0,87.752937,115.070702,0.2374,0.5,0.8,178.563995,1,43.99,40.61,14.34,20.4,20.4,101.36,156.5,155.2,0.8,1880,3.804,13:37:36,10/16/24,-0.24,1,-0.005,-0.002,0.027,0.112,0.262,0.737,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.49016,2.436727,1.65799,0.931587,0.418411,0.066257,0.449015,1.688318,87.752937,0.000276,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016134040_a24,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
61,11:46:20,13,10/17/24,Albany,M Sturchio,AV,Radish,0.227932,2.922198,0.21144,3.307427,0.88438,0.820628,2.455417,1.571036,8.037153,8.661544,24.048134,0.29853,1.8,PSF-00495_20241017114620_b0c,0,0,0,141.127823,185.481186,0.239126,0.5,0.8,184.223129,1,41.98,38.96,18.27,20.73,20.73,102.1,156.8,157.5,-0.5,1926,3.613,11:40:14,10/17/24,-0.23,1,0.001,0.002,-0.005,-0.266,-0.063,5.013,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.486897,2.433197,1.660045,0.937384,0.357202,0.027095,0.373979,1.726639,141.127823,0.000276,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017114620_b0c,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
44,11:36:32,13,10/17/24,Albany,M Sturchio,Control,Spinach,0.228655,2.919515,0.212048,2.956574,0.875814,0.8187,2.277421,1.401607,8.018527,8.577915,22.305569,0.29853,1.8,PSF-00495_20241017113632_a33,0,0,0,120.426895,158.298248,0.239241,0.5,0.8,180.238785,1,43.28,40.46,17.63,19.52,19.52,102.1,156.4,157.5,-0.7,1883,3.666,11:29:59,10/17/24,-0.21,1,0.005,0.001,0.007,0.083,0.1,0.523,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489268,2.435086,1.65726,0.937254,0.366527,0.020675,0.308443,1.690868,120.426895,0.000282,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017113632_a33,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
1,13:09:49,15,10/17/24,Albany,M Sturchio,Control,Radish,0.157558,2.921315,0.149495,2.30529,0.864999,0.820509,2.414687,1.549689,8.033556,8.469148,23.642056,0.29853,1.8,PSF-00495_20241017130949_e9e,0,0,0,104.820374,137.840866,0.239555,0.5,0.8,157.866684,1,33.89,32.15,21.36,20.46,20.46,102.14,156.7,157.5,-0.5,1647,3.657,13:09:19,10/17/24,-0.13,1,-0.001,0.001,0.015,-0.196,-2.188,-2.942,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.476046,2.421223,1.659126,0.937231,0.315449,-0.010071,0.16249,1.492546,104.820374,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017130949_e9e,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
63,11:39:55,13,10/16/24,Albany,M Sturchio,AV,Radicchio,0.237542,2.921969,0.219683,3.38773,0.758274,0.693382,2.297276,1.539002,6.843009,7.483436,22.671902,0.29853,1.8,PSF-00495_20241016113955_c6d,0,0,0,91.878532,120.899323,0.240041,0.5,0.8,171.760345,1,43.67,39.94,15.22,19.66,19.66,101.33,156.7,158.3,-1,1789,3.866,11:39:19,10/16/24,-0.18,1,-0.001,0.001,0.016,0.594,1.286,3.927,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488976,2.436042,1.659806,0.939383,0.40378,0.048332,0.446213,1.611369,91.878532,0.000284,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016113955_c6d,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
1,11:19:47,13,10/17/24,Albany,M Sturchio,Control,Radicchio,0.045363,2.921678,0.04467,0.990192,0.854772,0.835672,3.07456,2.219788,8.184519,8.371583,30.112043,0.29853,1.8,PSF-00495_20241017111947_bcc,0,0,0,69.279312,91.396095,0.241988,0.5,0.8,194.375565,1,40.72,39.81,18.21,24.44,24.44,102.1,156.7,158,-0.8,2008,3.708,11:19:22,10/17/24,0,1,-0.001,-0.003,0.014,-0.116,-0.063,-0.002,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488186,2.431157,1.659504,0.938617,0.358027,0.069849,0.171096,1.79565,69.279312,0.000289,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017111947_bcc,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
50,11:32:45,13,10/16/24,Albany,M Sturchio,Control,Radicchio,0.114734,2.921166,0.110398,1.640206,0.7742,0.742761,2.257368,1.483168,7.329105,7.639323,22.274311,0.29853,1.8,PSF-00495_20241016113245_e11,0,0,0,76.247696,100.667236,0.242577,0.5,0.8,185.110184,1,45.52,43.67,14.9,19.38,19.38,101.34,156.6,158.4,-1.1,1908,3.875,11:28:35,10/16/24,-0.12,1,-0.012,-0.004,0.01,0.191,0.694,2.061,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.494588,2.438556,1.658971,0.939605,0.409015,0.048665,0.403115,1.711293,76.247696,0.000281,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016113245_e11,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
37,11:32:23,13,10/17/24,Albany,M Sturchio,Control,Spinach,0.254759,2.923873,0.234341,3.812637,0.886887,0.813487,2.520571,1.633683,7.96624,8.685034,24.683224,0.29853,1.8,PSF-00495_20241017113223_c39,0,0,0,112.750771,149.07074,0.243643,0.5,0.8,200.047882,1,43.88,40.25,17.61,21.16,21.16,102.12,157,157.7,-0.5,2053,3.672,11:29:59,10/17/24,-0.21,1,0.004,-0.001,-9999,-0.829,-0.348,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488961,2.435913,1.661792,0.937886,0.366809,0.039086,0.278374,1.833111,112.750771,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017113223_c39,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
80,13:49:21,15,10/16/24,Albany,M Sturchio,Control,Spinach,0.17182,2.923493,0.162282,2.088007,0.708661,0.668665,1.995924,1.287263,6.594344,6.988787,19.68372,0.29853,1.8,PSF-00495_20241016134921_498,0,0,0,114.974144,152.03154,0.243748,0.5,0.8,178.317047,1,41.24,38.91,15.06,17.41,17.41,101.4,156.9,158.4,-0.9,1829,3.794,13:48:11,10/16/24,-0.29,1,0.004,0.003,-0.019,0.147,0.428,0.867,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.487471,2.432849,1.661395,0.939599,0.406398,0.025477,0.500969,1.645025,114.974144,0.00027,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016134921_498,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
52,11:34:42,13,10/16/24,Albany,M Sturchio,Control,Radicchio,0.247477,2.921775,0.228152,3.238887,0.784947,0.722898,2.202522,1.417575,7.13269,7.744912,21.731842,0.29853,1.8,PSF-00495_20241016113442_833,0,0,0,94.473122,124.944092,0.243877,0.5,0.8,178.800583,1,45.65,42.04,15.07,18.98,18.98,101.35,156.7,158.4,-1.1,1833,3.873,11:28:35,10/16/24,-0.12,1,-0.002,-0.002,0.003,-0.237,-0.327,-1.297,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.492146,2.438704,1.659605,0.939686,0.40624,0.042481,0.416138,1.64838,94.473122,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016113442_833,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
32,11:30:15,13,10/17/24,Albany,M Sturchio,Control,Radish,0.341888,2.922933,0.306086,4.194298,0.856808,0.775976,2.23492,1.378111,7.598986,8.390559,21.886139,0.29853,1.8,PSF-00495_20241017113015_8b6,0,0,0,86.912155,114.945175,0.243882,0.5,0.8,174.889893,1,42.37,38.38,17.62,19.21,19.21,102.12,156.9,156.6,0.2,1793,3.676,11:29:59,10/17/24,-0.21,1,-0.006,-0.002,0.018,0.872,-0.968,0.324,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.48616,2.433836,1.660811,0.934965,0.366687,0.017478,0.262405,1.614654,86.912155,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017113015_8b6,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
38,9:34:35,11,10/17/24,Albany,M Sturchio,AV,Radicchio,0.161048,2.92023,0.152631,1.992128,0.762518,0.724021,2.076343,1.313825,7.092632,7.469753,20.340204,0.29853,1.8,PSF-00495_20241017093435_c51,0,0,0,82.00264,108.465668,0.243976,0.5,0.8,188.228912,1,50.65,48.09,13.02,18.04,18.04,102.08,156.5,159,-1.6,1929,3.713,9:32:53,10/17/24,-0.52,1,0,-0.001,-0.014,0.197,0.369,1.1,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.501469,2.44642,1.658001,0.941182,0.44113,0.054089,0.281796,1.728958,82.00264,0.000285,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017093435_c51,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
76,9:56:41,11,10/17/24,Albany,M Sturchio,Control,Radish,0.276913,2.919541,0.252924,2.219722,0.804164,0.761275,1.688876,0.884712,7.45953,7.879792,16.548843,0.29853,1.8,PSF-00495_20241017095641_006,0,0,0,134.855743,178.380127,0.243998,0.5,0.8,133.529144,1,48.07,45.51,14.65,14.79,14.79,102.05,156.4,158.6,-1.4,1368,3.689,9:53:48,10/17/24,-0.33,1,-0.004,-0.003,-0.019,-1.208,-1.535,0.924,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.497342,2.442358,1.657286,0.939979,0.413277,0.002053,0.426178,1.257736,134.855743,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017095641_006,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
80,11:48:45,13,10/16/24,Albany,M Sturchio,AV,Spinach,0.242509,2.920868,0.223918,2.88407,0.844139,0.788885,2.130264,1.286125,7.784422,8.329646,21.020649,0.29853,1.8,PSF-00495_20241016114845_b11,0,0,0,91.720459,121.560928,0.245477,0.5,0.8,179.454666,1,46.64,43.58,15.87,18.45,18.45,101.34,156.6,158.1,-1,1828,3.857,11:39:19,10/16/24,-0.18,1,0.004,0.003,-0.021,0.036,0.56,-0.343,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.49425,2.439969,1.658662,0.938824,0.393357,0.028003,0.497837,1.643933,91.720459,0.000291,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016114845_b11,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
37,13:23:14,15,10/17/24,Albany,M Sturchio,Control,Radicchio,0.041208,2.921628,0.040635,0.78545,0.732835,0.717666,2.673436,1.940601,7.029029,7.177599,26.18442,0.29853,1.8,PSF-00495_20241017132314_819,0,0,0,102.297661,135.746948,0.246409,0.5,0.8,173.117889,1,32.68,32.01,19.27,22.12,22.12,102.1,156.7,157.7,-0.7,1756,3.631,13:20:04,10/17/24,-0.19,1,0.002,0.002,-9999,-0.676,-1.418,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.476173,2.419883,1.659451,0.937893,0.343146,0.03161,0.271914,1.584087,102.297661,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017132314_819,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
82,9:55:52,11,10/16/24,Albany,M Sturchio,Control,Spinach,0.113142,2.920732,0.108922,1.172213,0.7053,0.682825,1.781775,1.076475,6.742634,6.964566,17.594341,0.29853,1.8,PSF-00495_20241016095552_586,0,0,0,103.848694,137.846237,0.246634,0.5,0.8,190.149628,1,48.09,46.56,12.63,15.63,15.63,101.27,156.6,159,-1.5,1927,3.878,9:47:39,10/16/24,-0.23,1,-0.002,-0.002,0.014,0.441,0.877,1.693,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.499326,2.442666,1.65852,0.941044,0.44827,0.032228,0.589534,1.727852,103.848694,0.000273,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016095552_586,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
69,13:43:41,15,10/16/24,Albany,M Sturchio,Control,Radicchio,0.103174,2.922551,0.099656,1.448008,0.702304,0.674551,2.154592,1.452287,6.653784,6.927547,21.252943,0.29853,1.8,PSF-00495_20241016134341_5ba,0,0,0,86.847069,115.326401,0.246945,0.5,0.8,181.017212,1,41.82,40.17,14.71,18.63,18.63,101.38,156.8,158.7,-1.2,1833,3.801,13:37:36,10/16/24,-0.24,1,0.003,0.004,-9999,0.438,0.849,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489424,2.433656,1.660413,0.940385,0.412257,0.042543,0.468368,1.648098,86.847069,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016134341_5ba,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
6,11:20:48,13,10/17/24,Albany,M Sturchio,Control,Radicchio,0.172322,2.92033,0.162721,3.280697,0.885353,0.82203,2.905465,2.020112,8.051875,8.67213,28.459349,0.29853,1.8,PSF-00495_20241017112048_dad,0,0,0,83.957436,111.800911,0.249045,0.5,0.8,196.196014,1,42.11,39.1,18.24,23.5,23.5,102.09,156.5,158.1,-1,1969,3.7,11:19:22,10/17/24,0,1,-0.003,-0.004,0.029,-0.065,0.383,1.871,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.487123,2.433078,1.658103,0.93869,0.357675,0.058676,0.182801,1.763182,83.957436,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017112048_dad,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
87,11:53:38,13,10/16/24,Albany,M Sturchio,Control,Spinach,0.274559,2.920008,0.250962,3.164111,0.781648,0.720954,2.04148,1.259833,7.114521,7.713464,20.145756,0.29853,1.8,PSF-00495_20241016115338_604,0,0,0,106.133942,141.55304,0.250218,0.5,0.8,184.38884,1,43.53,40.15,15.75,17.77,17.77,101.34,156.5,158,-1,1842,3.852,11:50:50,10/16/24,-0.2,1,-0.007,-0.001,-0.023,-0.28,-0.485,-0.777,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489183,2.435767,1.65777,0.938553,0.395316,0.021973,0.524571,1.656268,106.133942,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016115338_604,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
77,9:56:57,11,10/17/24,Albany,M Sturchio,Control,Radish,0.245855,2.922175,0.226776,2.407219,0.82565,0.779246,1.894482,1.068832,7.63585,8.090566,18.564074,0.29853,1.8,PSF-00495_20241017095657_05e,0,0,0,77.956078,104.070068,0.250927,0.5,0.8,142.198456,1,49.33,46.56,14.65,16.59,16.59,102.05,156.8,158.4,-1,1417,3.688,9:53:48,10/17/24,-0.33,1,0.004,0.003,-0.007,-0.138,0.159,0.078,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.498874,2.444059,1.660021,0.939502,0.413149,0.020997,0.427733,1.29858,77.956078,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017095657_05e,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
42,11:35:38,13,10/17/24,Albany,M Sturchio,Control,Spinach,0.274802,2.920666,0.251169,3.962583,0.867826,0.791341,2.452454,1.584628,7.750471,8.499575,24.01959,0.29853,1.8,PSF-00495_20241017113538_2df,0,0,0,99.086166,132.329468,0.251216,0.5,0.8,199.153656,1,42.8,39.03,17.66,20.71,20.71,102.1,156.6,157.8,-0.8,1982,3.667,11:29:59,10/17/24,-0.21,1,0.004,0.003,0,-0.113,-0.323,-0.661,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.487133,2.434422,1.658452,0.937984,0.366066,0.033559,0.302347,1.773616,99.086166,0.000289,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017113538_2df,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
77,11:52:53,13,10/17/24,Albany,M Sturchio,AV,Radish,0.323411,2.923752,0.2912,4.398722,0.873518,0.788836,2.391002,1.517484,7.72677,8.556246,23.420246,0.29853,1.8,PSF-00495_20241017115253_e3a,0,0,0,96.600296,129.09758,0.251727,0.5,0.8,184.224258,1,41.19,37.2,18.38,20.3,20.3,102.09,157,157.9,-0.6,1830,3.649,11:50:37,10/17/24,-0.19,1,0.009,0.003,-9999,-0.908,-0.78,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484241,2.432028,1.661666,0.938203,0.355675,0.021152,0.414425,1.645614,96.600296,0.000285,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017115253_e3a,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
33,13:22:06,15,10/17/24,Albany,M Sturchio,Control,Radicchio,0.11988,2.922511,0.115156,2.514427,0.765136,0.716624,2.953968,2.188831,7.018572,7.493698,28.930969,0.29853,1.8,PSF-00495_20241017132206_cee,0,0,0,79.510689,106.289146,0.25194,0.5,0.8,194.200317,1,33.89,31.74,19.38,23.77,23.77,102.1,156.8,157.7,-0.6,1927,3.632,13:20:04,10/17/24,-0.19,1,-0.003,-0.002,-9999,0.315,0.646,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.475739,2.421593,1.660371,0.937775,0.341603,0.049099,0.263869,1.727518,79.510689,0.000288,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017132206_cee,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
46,11:38:45,13,10/17/24,Albany,M Sturchio,AV,Radicchio,0.136271,2.922985,0.130201,2.199649,0.806054,0.763661,2.502577,1.696523,7.481385,7.896706,24.517101,0.29853,1.8,PSF-00495_20241017113845_abc,0,0,0,90.705513,121.273399,0.252058,0.5,0.8,159.34967,1,40.11,38,17.52,21.04,21.04,102.07,156.9,158,-0.7,1580,3.664,11:29:59,10/17/24,-0.21,1,0.002,0.002,0.024,0.052,-0.058,0.559,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485611,2.430714,1.660865,0.938444,0.368118,0.038752,0.321933,1.436222,90.705513,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017113845_abc,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
63,11:46:51,13,10/17/24,Albany,M Sturchio,AV,Radish,0.486425,2.922311,0.417013,6.012233,0.948046,0.832233,2.396095,1.448049,8.150377,9.284578,23.465881,0.29853,1.8,PSF-00495_20241017114651_c93,0,0,0,104.790688,140.333176,0.253272,0.5,0.8,201.005798,1,44.95,39.46,18.29,20.34,20.34,102.11,156.8,157.4,-0.4,1984,3.613,11:40:14,10/17/24,-0.23,1,0.009,0.003,0.024,0.006,0.219,0.375,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.487647,2.437263,1.660162,0.937137,0.356938,0.022499,0.377247,1.77546,104.790688,0.000293,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017114651_c93,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
